5414,DEB HURT,6,0,9,2,6,1,9,6,7,10,8,2,0
5415,JAYSON KOCH,4,10,8,0,3,9,9,0,9,5,8,2,6
5416,HENRY SANFORD,5,9,9,7,2,3,2,2,3,1,3,7,5
5417,KIMI PEARSON,9,6,0,9,3,3,4,4,6,2,7,5,0
5418,CRISTIE BENAVIDES,1,1,3,5,4,4,9,9,5,2,6,9,1
5419,TAMERA HUBER,7,1,2,4,2,4,5,7,10,10,6,0,8
5420,MARION TACKETT,10,3,3,9,9,3,10,7,2,9,7,8,1
5421,MARILEE MARTIN,2,10,10,7,6,2,2,0,9,4,10,6,9
5422,ROSY AMES,0,7,6,8,4,3,4,7,1,3,4,10,6
5423,MARGARETT POTTER,3,2,2,4,6,1,3,10,5,9,2,5,6
5424,WESTON CASH,1,1,5,3,1,4,7,10,3,3,1,4,1
5425,ARLETTE ASH,5,5,9,6,7,1,1,9,6,8,1,6,9
5426,MELVA ESCOBEDO,7,4,0,6,7,10,0,8,7,7,7,8,10
5427,JORDON ANTHONY,9,1,3,9,8,10,10,9,2,9,6,7,6
5428,DELPHIA MALLORY,10,4,3,4,0,3,1,4,8,0,8,7,4
5429,TEMEKA GOODRICH,9,0,0,1,3,9,1,3,3,4,0,7,6
5430,SHIRLEY ZAVALA,4,9,5,0,0,3,4,3,6,2,7,7,4
5431,RAUL KNOWLES,6,3,1,10,5,10,3,8,6,2,8,0,5
5432,WILLIE HONG,9,4,7,10,1,6,0,7,5,7,1,9,0
5433,VIKI ESPINOZA,1,0,3,1,3,7,4,5,5,6,10,3,4
5434,RICARDA STANFORD,6,7,10,5,4,0,1,7,5,10,5,6,4
5435,JANELL DELAROSA,10,5,8,7,1,1,7,7,7,0,8,6,1
5436,TAWNA MACIAS,3,8,0,7,2,3,9,10,2,4,5,2,2
5437,SHYLA POPE,7,1,8,6,2,0,2,4,6,6,0,8,5
5438,HETTIE GALLAGHER,0,6,6,4,2,9,3,7,10,6,8,2,6
5439,ETHAN KERN,4,8,0,8,8,2,10,10,5,4,2,1,6
5440,HYACINTH BELTRAN,7,7,6,10,3,4,10,9,2,7,3,7,9
5441,JOHNIE PERALTA,7,7,8,9,9,6,7,10,3,4,1,3,10
5442,CASEY ATKINS,2,4,2,8,5,0,4,5,5,6,9,4,5
5443,TENESHA ARRINGTON,8,3,1,2,7,9,4,3,2,0,9,7,8
5444,YESSENIA CHAMBERLAIN,4,2,1,1,7,9,3,10,9,6,6,10,7
5445,BEVERLEE BURKS,4,1,9,8,3,2,8,0,10,8,10,9,9
5446,MOSE ROWLAND,3,5,5,3,10,7,7,1,3,10,9,10,5
5447,LENORE HUTTON,4,9,1,8,6,2,7,8,7,6,3,8,4
5448,NYDIA BASS,3,5,4,5,7,9,5,0,6,5,10,6,10
5449,ENOCH SHERIDAN,0,6,9,6,8,1,7,10,6,0,9,7,0
5450,LIDIA GATES,0,4,6,10,1,1,10,3,6,6,10,2,0
5451,GENNA PRYOR,5,1,5,6,10,2,5,8,3,10,5,3,7
5452,MINA MENDEZ,1,5,3,2,0,3,10,6,1,8,7,8,8
5453,VI BEACH,9,3,5,4,10,6,1,9,2,1,9,0,1
5454,VIOLETTE CORBIN,6,9,7,3,4,0,10,7,7,4,2,6,5
5455,SHARIE FELICIANO,7,9,5,7,9,5,6,3,5,5,7,10,5
5456,CHIQUITA BACON,9,6,6,7,5,3,4,6,4,2,0,10,3
5457,ELISHA RICKS,6,0,6,2,1,6,3,5,9,4,4,6,4
5458,ZONA LUNSFORD,5,1,5,7,9,0,10,7,10,1,0,7,4
5459,RETA CLEMENTS,9,5,1,4,5,10,9,10,7,7,6,9,8
5460,TAMMARA CALDWELL,2,2,0,3,3,10,8,7,7,7,10,10,3
5461,CLEMENCIA HURST,4,1,3,6,4,10,0,0,2,7,2,7,3
5462,ROSCOE MORSE,9,1,10,4,5,10,5,1,9,7,6,4,9
5463,RHEBA BULLARD,3,2,10,10,4,4,4,3,0,7,6,1,5
5464,SALLIE ROACH,7,1,6,0,8,1,2,0,8,5,9,6,9
5465,YEE DALTON,5,9,3,6,1,2,5,4,10,8,0,3,6
5466,OSCAR THURMAN,3,1,4,7,2,5,2,2,8,7,3,9,8
5467,JAZMINE PEREZ,5,8,3,2,3,1,5,4,10,2,4,6,0
5468,CHRISSY VANCE,7,5,6,10,4,2,4,5,10,0,0,10,2
5469,NAKESHA WILLIAMSON,5,5,5,8,3,2,4,10,9,7,4,7,1
5470,NATACHA MAYO,7,5,1,0,9,9,4,2,2,9,10,6,7
5471,MARYANNA BRANDT,6,3,10,1,8,6,7,8,2,2,2,1,4
5472,LILY STUBBS,10,8,1,8,7,0,9,4,7,2,6,3,4
5473,WILLETTE SOTO,9,0,9,6,9,0,7,9,7,7,10,7,2
5474,NANCEY AVERY,5,10,0,1,8,1,0,1,9,0,4,1,6
5475,LEANORA MANNING,4,8,1,0,0,6,1,1,10,0,0,1,5
5476,DANNIE TEMPLE,5,9,5,2,7,8,6,8,7,10,9,3,3
5477,RORY MEYERS,4,5,9,2,4,1,2,5,8,1,9,7,4
5478,RAY ANDRADE,0,6,5,8,6,7,3,7,1,7,7,10,10
5479,DANUTA BLACKBURN,7,4,5,9,4,10,7,2,8,5,10,6,6
5480,JENNIFFER HERBERT,10,9,6,5,2,6,3,7,0,0,8,8,10
5481,ARDELIA SHAH,10,9,0,8,7,2,7,6,9,5,0,1,8
5482,ALVA PETERSEN,4,9,1,5,6,9,6,2,8,6,6,6,9
5483,ATHENA CASTLE,2,3,1,3,7,3,10,8,10,4,0,4,5
5484,CONCETTA GOLDBERG,8,5,5,10,1,1,10,1,4,1,2,5,10
5485,DANILO WATERS,0,6,6,0,6,4,0,7,5,3,4,10,6
5486,ROSLYN REILLY,6,7,7,10,3,3,10,1,9,10,4,8,0
5487,MELBA EMERY,10,10,0,7,7,0,0,3,2,4,4,8,10
5488,CECILIA NEELY,5,10,0,8,7,1,8,9,6,10,9,8,7
5489,BREANNA WALDEN,0,5,3,4,9,8,3,6,0,6,1,5,9
5490,HUGH COLON,10,2,10,10,5,4,1,7,8,9,7,3,10
5491,ELLA COTE,9,1,5,5,1,9,8,10,1,0,8,8,2
5492,SERITA TIPTON,2,8,9,4,0,10,7,8,1,7,4,9,4
5493,LAURE SALAZAR,1,9,7,6,3,5,9,5,1,4,4,1,10
5494,CLOTILDE DO,4,6,8,4,0,6,1,8,9,9,7,0,10
5495,EARNEST ENRIQUEZ,2,4,7,10,10,0,4,2,1,10,7,8,9
5496,CARY MCCARTHY,10,9,7,5,4,6,7,6,9,2,6,9,6
5497,LYNETTE WEAVER,0,5,9,7,8,2,2,3,5,2,1,3,0
5498,SANG SALDANA,8,4,6,10,10,10,9,3,1,8,10,9,5
5499,CANDIDA GRAVES,1,1,7,2,10,6,0,3,10,2,0,4,0
5500,KARLEEN BLAND,4,7,9,8,6,8,6,1,5,0,3,5,10
5501,LEE WALDEN,4,3,2,4,1,6,9,6,5,2,8,7,10
5502,DAYSI PATTON,8,1,6,1,6,7,5,6,6,10,9,3,10
5503,NAKISHA ROMERO,3,5,3,1,1,7,7,0,9,4,9,6,1
5504,AKIKO COFFMAN,8,9,6,5,6,7,9,10,5,1,4,6,3
5505,CORRIN GIBBONS,9,3,0,8,9,4,2,5,8,2,3,1,8
5506,DREW ALDRIDGE,10,0,2,7,7,8,3,1,1,10,10,3,3
5507,SILVIA TIMMONS,9,4,9,9,0,2,7,5,4,1,3,1,0
5508,LUCILLE KYLE,8,6,4,6,5,1,8,5,8,3,3,5,6
5509,DOMINGA HANKINS,6,2,6,8,9,1,2,6,8,0,9,9,8
5510,GAY DIEHL,0,5,8,8,6,7,0,0,7,10,9,0,10
5511,PASTY SMITH,4,1,10,7,0,8,5,5,8,9,5,0,5
5512,ISABELLA MCDOWELL,2,10,4,6,10,2,5,6,3,6,3,0,4
5513,CHARLEEN CUMMINS,2,2,8,3,1,4,6,3,10,10,10,5,3
5514,KATHERYN FLORES,0,10,10,0,5,5,1,3,1,10,7,1,4
5515,RON BARLOW,0,0,2,9,2,1,10,1,5,10,7,9,8
5516,EMA PELLETIER,7,7,8,1,1,2,4,2,10,7,0,10,7
5517,WINSTON MURILLO,6,4,2,4,5,1,8,0,0,6,1,8,10
5518,DOTTY PARK,4,2,9,9,6,10,7,8,2,6,10,8,8
5519,CHRISTINIA MAYO,7,5,0,7,2,5,7,1,1,6,8,8,8
5520,FLORENE ZEPEDA,5,8,2,7,7,0,5,7,1,8,0,0,2
5521,ANTHONY HOWE,1,10,5,3,10,7,2,7,2,10,4,8,4
5522,ANTONIO MENDEZ,8,6,9,8,7,1,3,3,9,4,10,9,8
5523,ALBA SANTOS,5,5,10,6,4,10,7,9,9,7,2,2,7
5524,NANCI HUERTA,9,5,1,0,4,9,3,7,1,3,1,5,2
5525,MATHA CAMERON,4,1,0,2,6,8,6,8,5,9,6,2,2
5526,MINERVA PERRY,4,5,0,4,10,0,6,5,2,3,9,2,4
5527,GUS SPICER,8,6,10,9,10,1,10,6,5,8,7,5,1
5528,LUNA ENRIQUEZ,4,4,3,8,10,10,1,9,7,3,9,8,7
5529,ELBA HICKMAN,9,9,2,0,6,7,7,10,6,9,9,9,0
5530,CAMERON CHU,5,5,3,6,10,4,9,5,6,5,5,10,8
5531,VALENTINE ROACH,10,6,1,2,2,7,4,10,2,7,3,4,4
5532,JAMIE MORRIS,1,4,6,8,8,7,9,9,6,9,2,10,8
5533,SANTOS RODRIQUEZ,9,2,8,4,6,7,2,1,0,5,7,5,4
5534,JENISE HIRSCH,0,10,1,4,3,6,6,8,3,0,5,1,10
5535,JACQUE MCGILL,1,3,1,2,7,8,2,0,0,6,9,10,9
5536,ALIZA MCCLURE,9,4,0,0,7,2,5,8,8,6,3,10,4
5537,CORTNEY HOWELL,3,9,6,6,0,10,10,8,9,6,7,0,7
5538,HANNELORE DICKERSON,2,6,7,2,5,4,6,2,9,6,8,9,9
5539,LATASHA CURTIS,3,0,8,10,7,8,9,6,9,1,5,5,5
5540,ARDITH HOFFMAN,10,3,8,8,4,0,6,2,10,2,8,6,5
5541,FREDRICK LEE,4,5,1,2,9,10,5,8,0,8,4,6,1
5542,MATILDA VILLA,0,1,2,7,2,8,3,4,8,3,1,8,9
5543,DONYA GORE,5,2,9,0,9,9,7,7,3,2,8,8,5
5544,CONCEPTION BENJAMIN,10,0,6,4,7,5,5,4,7,2,4,0,5
5545,MASON CULVER,1,10,5,6,9,10,9,4,7,4,10,6,5
5546,STEPHEN DALE,9,0,2,10,8,6,0,8,2,3,10,7,1
5547,PANSY FERNANDEZ,4,9,8,9,4,3,0,5,2,8,8,4,2
5548,KIMBERELY CHACON,0,4,6,2,1,9,3,0,2,3,5,6,2
5549,STANLEY SCHUMACHER,8,7,0,5,4,1,8,1,0,6,6,2,8
5550,FRANCENE CHAMBERLAIN,4,2,5,1,3,0,3,1,10,0,9,6,3
5551,DAKOTA WEBER,10,8,3,5,10,5,5,0,4,5,6,7,2
5552,ELISHA MALDONADO,9,5,6,6,2,9,4,2,1,10,0,6,8
5553,PATIENCE DELATORRE,2,6,3,4,7,4,3,0,2,5,10,8,0
5554,JOLYN AKINS,3,0,2,5,4,2,2,9,7,10,3,9,1
5555,ROSALYN MCGILL,1,3,1,3,6,1,3,2,6,10,0,4,9
5556,MARGERT DILLARD,1,4,6,7,6,9,5,6,5,2,1,6,4
5557,VENUS MCMAHON,2,9,8,7,2,1,2,6,6,0,1,3,4
5558,DARLEEN CONTRERAS,10,6,5,1,4,8,0,6,7,5,10,5,2
5559,AZALEE KNOX,5,10,7,1,3,3,0,4,4,0,3,7,4
5560,CRISSY GOLDMAN,10,7,6,7,9,0,4,0,1,9,7,2,4
5561,TY BEAL,5,6,3,4,7,5,1,6,5,0,4,3,7
5562,ROLAND FRYE,4,9,1,5,2,5,6,2,10,10,4,6,6
5563,TAMMIE LEAL,4,9,10,6,3,8,3,7,5,8,2,2,8
5564,SHERIDAN WATTS,4,1,0,6,8,6,1,8,9,9,0,6,1
5565,DANIAL SALAS,3,9,2,6,7,0,2,5,3,1,1,9,1
5566,CICELY GUIDRY,8,0,4,6,10,6,5,0,1,1,8,10,2
5567,CHRISTOPER DENTON,9,4,8,3,8,4,3,3,2,8,10,10,10
5568,STEPHANIA WRIGHT,10,1,6,1,5,4,6,3,5,7,7,2,6
5569,MARYBETH RICO,5,8,0,9,7,6,6,7,10,1,2,0,3
5570,JOLYNN KEENAN,5,7,6,2,1,5,3,10,1,0,2,6,7
5571,CLIFFORD BACON,4,2,0,8,10,6,8,4,2,2,1,6,6
5572,ANDRIA MANNING,2,5,1,6,1,8,10,8,8,2,10,3,6
5573,TOSHIKO HARRELL,4,0,10,7,4,9,9,9,7,0,0,2,5
5574,MADALINE COLON,4,6,1,0,10,0,3,8,10,8,4,2,1
5575,DAISEY BYRD,0,6,10,6,2,8,10,2,7,7,10,8,2
5576,SHERYL CUEVAS,2,0,3,7,10,6,7,9,0,10,3,4,2
5577,ROSENDA ANTHONY,9,9,3,7,8,2,5,0,3,3,4,4,3
5578,KATHEY ELLIS,1,8,6,3,2,6,0,7,5,4,9,10,4
5579,DARCEY ZAVALA,5,7,8,2,0,0,3,9,6,4,4,4,1
5580,KLARA MOSS,7,5,4,4,8,10,9,3,5,10,2,3,6
5581,PA LANGE,6,6,1,0,6,1,2,10,6,2,6,7,5
5582,MORGAN FARRIS,9,3,6,4,8,8,4,5,9,0,6,10,3
5583,EUSEBIA CONNELL,2,4,10,1,5,7,4,10,4,7,10,8,7
5584,LEO NEUMANN,9,6,2,2,5,3,4,0,2,1,7,6,10
5585,MARION MAGANA,8,4,6,5,5,6,5,9,4,8,3,8,3
5586,ENA ABEL,2,5,1,4,4,5,6,9,9,10,9,10,10
5587,BOBBY DURHAM,3,3,8,8,9,7,7,2,0,10,3,6,0
5588,KATIA LI,2,8,4,4,8,8,3,2,0,3,0,5,10
5589,ANTONETTE COPELAND,8,6,4,4,5,6,4,6,7,3,7,1,3
5590,SERAFINA ADKINS,2,10,4,8,8,7,1,5,6,6,10,7,6
5591,LOUANN BUCHANAN,2,0,6,1,8,6,10,4,10,0,8,6,4
5592,JAMIE COLBERT,9,2,10,3,3,8,8,1,2,9,1,2,9
5593,JERRI LEUNG,7,1,2,1,10,2,10,3,1,3,0,8,1
5594,KURTIS BUSCH,8,9,5,8,2,8,0,4,9,9,5,6,5
5595,MYUNG SHEARER,9,4,9,0,0,3,6,7,4,8,4,8,6
5596,JACQULYN FELIX,5,3,2,1,0,3,4,8,7,8,2,3,2
5597,TIM BOONE,8,0,2,1,1,8,2,1,1,3,1,2,2
5598,JO SLOAN,7,2,4,2,6,5,3,10,5,0,0,5,1
5599,SHIRLENE BOWLES,8,2,0,4,3,9,6,4,7,8,8,4,6
5600,ALAYNA CLAYTON,2,0,9,4,6,2,0,4,5,10,9,9,0
5601,SHANTELL ABRAHAM,0,4,4,7,2,2,8,6,4,5,2,4,6
5602,SERENA HOLT,9,10,5,0,4,6,7,2,4,0,2,5,9
5603,LEO BARNETT,1,2,9,7,10,0,7,8,5,10,4,10,9
5604,CLEMENT GIPSON,10,1,6,5,7,7,7,9,3,6,8,5,8
5605,JEANETT HANNAH,5,3,6,5,4,3,9,1,6,3,10,10,9
5606,YUK JORGENSEN,6,10,0,9,8,9,2,3,6,10,5,1,5
5607,ALONZO DUNHAM,3,7,2,6,5,7,8,4,8,3,7,2,9
5608,MAYME HOLMES,0,3,3,9,9,2,5,7,8,10,3,7,4
5609,KYM TYLER,5,0,7,8,6,0,3,9,1,8,1,6,10
5610,JOHANA MCGUIRE,4,3,6,4,3,0,4,9,5,5,4,10,9
5611,VIOLA RITCHIE,0,5,3,8,8,0,10,9,4,0,8,5,5
5612,ZACHERY MCKNIGHT,4,9,5,6,3,0,3,9,8,0,10,4,0
5613,CONNIE HOLLAND,0,0,5,6,1,6,3,1,8,7,5,0,7
5614,BILL RODRIGUES,7,8,7,10,2,6,9,4,3,3,4,3,9
5615,ELFRIEDA SWANSON,2,4,4,1,10,8,7,5,10,2,8,4,0
5616,KEIRA STEIN,7,5,5,2,9,1,3,0,6,1,3,5,1
5617,MADDIE BUNCH,1,6,8,5,4,9,2,10,2,4,4,10,9
5618,GENE BEAVER,0,6,0,0,6,10,0,6,3,1,3,1,1
5619,SELENE LAM,0,3,0,3,6,7,6,5,9,4,7,3,8
5620,ARCHIE FARLEY,5,4,6,6,2,3,8,2,0,6,5,3,5
5621,JANELLA WANG,6,6,4,8,3,5,3,3,3,1,0,1,3
5622,YEVETTE AKERS,5,10,2,8,6,5,2,9,8,3,1,5,6
5623,DORI LANDERS,0,8,6,7,1,6,4,3,4,10,1,9,7
5624,EVALYN DOWNING,6,9,3,5,7,10,6,2,9,10,1,0,8
5625,GERTRUD MCDONOUGH,10,4,5,10,9,8,5,10,3,3,2,7,9
5626,BEN LUNSFORD,5,8,1,7,1,4,1,2,5,10,8,6,9
5627,VERLENE OGDEN,4,4,10,0,9,3,6,9,0,6,9,4,3
5628,EDDY BECKER,2,9,7,7,3,0,5,2,2,6,5,1,6
5629,GERALYN HOPKINS,8,5,9,10,1,9,9,2,8,10,3,5,8
5630,ALLYN PARRA,7,10,8,6,8,10,0,7,1,5,10,10,0
5631,KATHARINA TREJO,6,8,7,2,0,8,4,4,0,4,2,3,3
5632,SIDNEY ROBISON,2,0,2,8,2,7,0,6,5,7,6,5,6
5633,MARGUERITE CHAMBERS,7,4,2,0,0,5,2,6,4,1,8,3,1
5634,KANDY GOODMAN,9,8,6,8,2,3,4,7,9,3,1,2,1
5635,JACKLYN SAUNDERS,3,1,9,5,0,2,5,0,7,9,8,9,5
5636,FRAN SINGH,0,7,0,2,6,7,9,4,5,8,8,8,5
5637,BILLI GOLDBERG,4,4,0,8,1,10,5,7,8,2,3,8,7
5638,APRYL CLIFFORD,9,5,2,8,10,10,0,2,3,6,2,2,1
5639,HOBERT HANLEY,6,3,2,7,2,5,10,2,3,2,3,9,6
5640,KYUNG CAMERON,4,4,4,4,4,10,5,9,7,6,8,1,5
5641,ROZANNE ATKINSON,9,9,5,4,5,5,9,3,5,10,7,4,3
5642,SARAI HARMON,9,0,2,4,1,7,1,1,5,4,1,3,1
5643,SHANE KHAN,8,10,2,1,3,5,1,2,3,7,4,2,9
5644,TAREN HAMMOND,4,7,5,3,10,2,9,4,0,2,7,8,2
5645,ETHELYN PATEL,5,5,3,4,3,10,8,1,6,9,4,10,9
5646,MAXIMINA BOONE,2,6,3,6,5,2,8,6,2,6,7,6,4
5647,CHRISTOPHER HOBBS,6,5,5,6,3,8,10,9,3,9,0,6,9
5648,CATHERINE KOWALSKI,5,2,9,9,4,3,2,1,1,2,9,10,2
5649,NEVADA DANIEL,9,3,1,3,2,0,10,9,4,0,5,10,1
5650,SHANEL WALL,5,1,3,0,9,7,5,8,2,4,2,9,4
5651,JONAS LIM,4,0,7,0,4,5,7,7,5,10,2,10,3
5652,STARLA JAMES,2,3,1,4,6,6,8,0,6,9,9,1,8
5653,LYDIA URBAN,8,10,3,10,8,1,2,7,0,1,8,10,6
5654,DARRELL JORDAN,9,1,0,9,3,6,9,6,3,9,10,9,9
5655,CHUNG FRIEND,5,4,8,6,3,8,0,7,4,2,2,0,8
5656,MARCO BASS,2,4,8,7,10,2,8,1,2,2,5,0,6
5657,NICOLAS DUNN,6,7,8,0,3,3,3,10,4,7,7,0,3
5658,BLYTHE SYLVESTER,2,1,10,6,10,0,7,3,6,3,3,8,6
5659,TASHIA BURT,3,9,6,10,0,4,3,6,0,5,1,10,5
5660,ELA BURT,7,0,6,8,6,0,9,4,8,8,6,10,8
5661,CLARITA HOLCOMB,8,10,9,2,1,1,8,4,6,0,9,4,9
5662,ROLLAND MERCER,8,9,6,10,2,6,8,6,10,2,6,3,1
5663,JACELYN MILES,3,6,3,8,0,10,1,9,4,7,5,0,8
5664,ELSE LILLY,9,2,7,5,4,4,10,1,5,0,10,5,1
5665,TAKAKO SERRANO,7,8,2,10,4,1,3,9,6,4,4,5,10
5666,KASEY TOTH,7,10,0,6,5,7,6,10,7,5,10,6,7
5667,GEORGINE DOUGHERTY,7,10,10,9,4,3,1,3,4,3,0,0,3
5668,VALRIE AKERS,0,8,9,9,3,1,1,0,5,8,3,5,3
5669,JAKE GRIGGS,0,6,10,8,0,4,7,8,3,2,5,4,3
5670,KACEY WALKER,2,4,9,6,5,2,10,1,8,9,4,2,5
5671,ELEASE PRITCHETT,6,10,9,10,9,1,0,10,9,4,1,5,0
5672,SHAWANNA GOMES,2,4,10,10,2,8,6,3,8,10,3,10,10
5673,LORNA VERNON,10,9,6,7,9,9,1,6,3,10,2,4,10
5674,AVERY CASSIDY,7,4,1,9,10,7,6,10,6,2,1,1,9
5675,LYNDSEY LEHMAN,10,1,8,5,3,8,6,4,3,1,6,1,3
5676,CYRUS LANDERS,7,1,9,0,10,3,4,9,7,5,9,9,2
5677,KRIS VOSS,7,7,1,4,0,10,5,0,6,7,3,3,5
5678,ETTIE DREW,4,2,7,1,5,5,3,9,2,1,0,6,2
5679,MIESHA HOLMAN,5,1,0,7,0,3,4,2,3,3,5,9,5
5680,DOTTIE DOTSON,4,10,1,2,1,10,3,7,6,2,8,5,0
5681,LAKESHIA CRONIN,5,8,1,4,8,9,1,6,1,1,5,5,3
5682,LIZETTE WELLS,8,9,7,2,9,10,4,1,6,1,2,3,1
5683,ADALINE WADDELL,1,1,4,10,1,1,10,8,8,8,4,4,1
5684,VERNITA KAISER,6,10,10,2,8,0,9,1,7,8,2,8,8
5685,EVANGELINA REILLY,8,5,6,7,10,5,8,3,4,10,6,3,6
5686,LAURIE COTTON,1,10,9,10,8,2,0,9,2,5,3,0,5
5687,SOLOMON CROWELL,6,6,3,9,8,9,6,2,6,7,1,10,0
5688,LAURETTE VALLE,2,1,8,7,10,10,4,8,5,5,8,6,10
5689,MELBA VOGEL,8,2,2,7,3,7,0,7,6,8,7,7,4
5690,SHERA GILL,5,5,6,5,5,10,6,2,7,2,3,3,6
5691,EVERETT LOUIS,10,8,7,2,1,7,5,9,2,0,8,8,7
5692,WONDA SWIFT,1,1,2,10,4,7,2,2,10,3,2,8,8
5693,TIFFANIE KINCAID,0,7,2,10,9,1,5,3,1,10,3,5,6
5694,HEATHER CORREA,3,6,9,3,8,4,2,8,6,10,2,0,3
5695,ONIE MCGRAW,3,7,2,5,7,4,9,7,9,4,1,4,7
5696,TINISHA BARAJAS,6,4,4,7,7,6,6,7,9,7,0,4,6
5697,LAURENCE ATKINSON,6,7,6,7,8,7,7,4,6,7,0,3,6
5698,JENETTE THORNTON,5,3,5,3,4,7,0,1,0,0,7,10,2
5699,DALLAS CATES,8,4,1,9,2,0,5,8,2,7,9,10,5
5700,THERON PADGETT,0,6,0,0,5,2,7,0,7,4,6,6,5
5701,PHILLIP BERMAN,7,10,0,8,9,9,0,2,2,0,1,1,2
5702,AIMEE ASH,2,4,3,6,10,6,7,0,8,7,7,8,3
5703,ANNICE VILLALOBOS,10,3,3,10,3,10,1,6,7,1,2,2,2
5704,AUDRIA ODONNELL,1,9,2,1,2,4,8,10,2,4,10,6,3
5705,SHAUNDA GUILLEN,4,4,5,0,9,5,2,0,2,0,4,5,10
5706,CHRISTEEN MEADE,10,2,9,2,8,0,7,10,10,7,1,6,0
5707,COLENE WIGGINS,4,0,5,6,2,5,8,4,3,3,3,4,3
5708,JERLENE SPARKS,0,4,5,3,6,4,4,6,3,10,0,0,4
5709,GERTRUDIS CASILLAS,5,6,5,5,1,10,1,5,5,1,2,5,6
5710,INES SCHMITZ,9,10,9,3,6,4,10,9,4,1,7,0,10
5711,GRAYCE RICE,3,8,1,0,1,1,3,10,8,4,0,5,0
5712,JOHNSON MARSHALL,6,10,3,2,5,2,10,0,6,9,6,8,3
5713,LYNDA GARCIA,7,10,2,1,0,8,10,8,7,0,2,5,10
5714,JAIME PAYTON,10,7,3,3,3,3,8,6,4,10,0,1,5
5715,GRAZYNA ROSA,8,9,0,6,9,5,3,2,5,5,8,8,3
5716,ROSY SELF,5,3,3,7,5,8,7,1,9,7,0,7,7
5717,LESLIE AYALA,8,3,8,6,3,5,8,5,0,8,10,8,5
5718,EDGAR RODGERS,2,4,5,7,7,6,7,1,3,5,3,0,3
5719,TA HELM,6,8,0,3,8,9,4,5,7,6,8,4,10
5720,SHANAE MARIN,2,6,0,0,8,9,3,6,3,1,7,8,10
5721,CECIL FLYNN,2,5,7,5,6,10,0,5,7,8,2,6,2
5722,CORRINNE DOUGLAS,3,0,3,1,6,6,1,7,7,8,7,2,2
5723,ALISHIA BATTLE,0,10,3,9,0,9,10,4,3,3,2,8,10
5724,HONEY FRANCISCO,2,9,7,5,10,4,2,6,2,1,8,8,9
5725,THEO FORD,1,7,2,9,8,3,5,1,2,6,6,5,3
5726,FERNANDA LANGLEY,8,6,6,2,9,4,1,9,7,3,1,1,0
5727,KATHLYN WESTBROOK,10,3,1,5,10,9,9,4,6,9,6,10,10
5728,KAROLINE KISER,9,1,10,1,2,2,7,10,3,6,5,0,2
5729,ALEX SOLANO,8,7,8,3,2,0,6,10,9,2,2,1,3
5730,BESS BARRERA,4,5,0,5,8,10,7,0,3,3,2,8,10
5731,SHIZUE WHITMAN,5,5,10,7,10,7,5,0,4,8,1,8,6
5732,ARDATH PLATT,2,10,5,3,3,9,10,10,3,9,9,8,10
5733,JOHNA WRIGHT,0,1,9,8,8,6,4,9,10,1,0,1,8
5734,TERESSA VAUGHN,2,10,10,6,6,9,10,8,1,6,5,10,0
5735,JAMILA BASSETT,7,7,3,10,9,10,6,9,7,2,7,9,8
5736,NOELIA AGUIRRE,7,5,9,7,9,0,1,4,8,10,8,9,10
5737,CARMA GALINDO,4,6,2,4,2,7,6,4,9,3,5,3,2
5738,LEANNA KOEHLER,9,6,6,4,6,1,0,10,7,7,5,10,0
5739,WINFRED BOWERS,9,1,10,6,5,0,8,0,3,2,0,0,5
5740,CAREY TAYLOR,4,8,1,2,3,2,8,3,0,1,5,10,0
5741,FAYE GOINS,4,0,9,3,8,10,0,6,4,10,3,6,7
5742,ARMINDA MADISON,5,0,10,10,6,9,4,0,8,4,7,7,0
5743,ASHTON MCDONOUGH,0,4,10,4,3,1,0,9,7,4,1,1,10
5744,BRANDEN SOUZA,9,4,10,2,3,4,3,10,0,5,3,10,1
5745,ALAYNA DONAHUE,2,0,0,6,7,1,2,0,7,10,7,9,9
5746,LUANA ORNELAS,5,7,8,8,10,8,7,8,3,3,6,2,8
5747,DENICE AMES,0,8,10,8,1,7,0,4,8,5,2,10,7
5748,CORAL MORELAND,5,7,4,3,7,2,9,6,3,9,1,0,3
5749,MIREYA LIGHT,7,8,0,1,0,10,7,8,6,9,7,9,6
5750,MARYLN HINTON,8,7,4,1,3,1,4,1,0,9,3,8,7
5751,TAWANDA LANDERS,3,10,3,0,5,2,5,3,8,2,4,4,0
5752,BETTE KAUFMAN,8,6,5,8,5,9,8,4,8,9,1,8,0
5753,JEAN HARTMAN,10,3,7,5,2,1,2,6,1,2,3,8,9
5754,SUSANNA GALLAGHER,8,0,8,10,6,1,10,9,9,4,2,5,1
5755,FIONA STACY,3,6,3,8,4,10,1,9,5,8,9,9,10
5756,SUSANN BURT,1,9,1,10,0,10,2,0,10,7,2,10,6
5757,TOBI SCHULZ,10,9,4,8,5,0,8,2,7,10,9,2,6
5758,SHAREN OCAMPO,10,5,10,10,7,10,10,7,1,5,5,2,10
5759,BELINDA LIN,9,9,4,9,2,6,9,5,3,0,1,2,1
5760,KRISHNA CARNEY,1,7,4,1,9,9,9,7,4,5,4,3,4
5761,CHADWICK ASHBY,5,4,1,9,1,3,1,6,7,1,1,9,1
5762,TIFFANI SCHROEDER,9,6,3,3,5,9,3,5,5,2,5,1,0
